instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,lkh_cost,best_k
127,1.641268,1.703535,1.858289,2.122444,6.626814,2.771457,6.703313,2.48976,6.63086,1.969014,1.636539,1.606675,1.603403,1.605437,1.580863,30
128,1.625135,1.709874,1.793678,2.074787,6.504088,2.780899,6.550617,2.535749,6.479809,1.933787,1.54287,1.510621,1.513228,1.51533,1.499857,20
129,1.725889,1.793698,1.971591,2.203245,6.515117,2.813367,6.639028,2.523559,6.53293,1.987042,1.607887,1.600871,1.598884,1.596035,1.576652,40
130,1.63072,1.707441,1.827724,2.042007,6.405117,2.788017,6.514176,2.420566,6.298506,1.94905,1.587552,1.564174,1.567082,1.575567,1.544086,20
131,1.754848,1.815694,1.884545,2.205441,6.709804,2.83562,6.710555,2.527722,6.696375,2.009836,1.702722,1.655068,1.64652,1.649658,1.613579,30
132,1.696545,1.766187,1.89423,2.228872,6.695434,2.956436,6.715997,2.547143,6.71229,1.998325,1.641239,1.599789,1.593905,1.595523,1.552863,30
133,1.839425,1.907469,2.082341,2.291449,7.149564,3.035813,7.117464,2.677984,7.09534,2.159522,1.81126,1.74134,1.734251,1.72709,1.69936,40
134,1.72213,1.767427,1.877916,2.011475,6.543498,2.781534,6.638248,2.519513,6.500688,1.982753,1.635972,1.623287,1.608873,1.607178,1.597978,40
135,1.690182,1.788473,1.927297,2.224,6.66962,3.064678,6.715774,2.530301,6.663709,1.976577,1.624924,1.576602,1.570196,1.572379,1.54473,30
136,1.65322,1.731966,1.868663,2.055442,6.401101,2.67381,6.410245,2.413634,6.3932,1.960399,1.586532,1.565919,1.565504,1.558873,1.535937,40
137,1.668496,1.7351,1.866976,2.20676,6.457905,2.871333,6.495734,2.546892,6.382302,2.05032,1.618531,1.596323,1.58848,1.583206,1.559708,40
138,1.68202,1.715743,1.854075,2.133687,6.785966,2.87747,6.829748,2.502074,6.766435,1.94005,1.653547,1.609778,1.60893,1.614315,1.574599,30
